location,target_end_date,target_type,true_value,location_name,population
LT,2021-06-19,Cases,705,Lithuania,2827721
LT,2021-06-26,Cases,327,Lithuania,2827721
LT,2021-07-03,Cases,208,Lithuania,2827721
LT,2021-07-10,Cases,304,Lithuania,2827721
LT,2021-07-17,Cases,495,Lithuania,2827721
LT,2021-07-24,Cases,1112,Lithuania,2827721
LT,2021-07-31,Cases,2044,Lithuania,2827721
LT,2021-08-07,Cases,2908,Lithuania,2827721
LT,2021-08-14,Cases,3620,Lithuania,2827721
LT,2021-08-21,Cases,3996,Lithuania,2827721
LT,2021-08-28,Cases,3992,Lithuania,2827721
LT,2021-09-04,Cases,4680,Lithuania,2827721
LT,2021-09-11,Cases,5608,Lithuania,2827721
LT,2021-09-18,Cases,7444,Lithuania,2827721
LT,2021-09-25,Cases,9263,Lithuania,2827721
LT,2021-10-02,Cases,11472,Lithuania,2827721
LT,2021-10-09,Cases,14228,Lithuania,2827721
LT,2021-10-16,Cases,16452,Lithuania,2827721
LT,2021-10-23,Cases,19159,Lithuania,2827721
LU,2020-01-25,Cases,0,Luxembourg,599449
LU,2020-02-01,Cases,0,Luxembourg,599449
LU,2020-02-08,Cases,0,Luxembourg,599449
LU,2020-02-15,Cases,0,Luxembourg,599449
LU,2020-02-22,Cases,0,Luxembourg,599449
LU,2020-02-29,Cases,1,Luxembourg,599449
LU,2020-03-07,Cases,1,Luxembourg,599449
LU,2020-03-14,Cases,49,Luxembourg,599449
LU,2020-03-21,Cases,619,Luxembourg,599449
LU,2020-03-28,Cases,1161,Luxembourg,599449
LU,2020-04-04,Cases,898,Luxembourg,599449
LU,2020-04-11,Cases,541,Luxembourg,599449
LU,2020-04-18,Cases,267,Luxembourg,599449
LU,2020-04-25,Cases,174,Luxembourg,599449
LU,2020-05-02,Cases,101,Luxembourg,599449
LU,2020-05-09,Cases,65,Luxembourg,599449
LU,2020-05-16,Cases,53,Luxembourg,599449
LU,2020-05-23,Cases,60,Luxembourg,599449
LU,2020-05-30,Cases,26,Luxembourg,599449
LU,2020-06-06,Cases,19,Luxembourg,599449
LU,2020-06-13,Cases,28,Luxembourg,599449
LU,2020-06-20,Cases,42,Luxembourg,599449
LU,2020-06-27,Cases,112,Luxembourg,599449
LU,2020-07-04,Cases,259,Luxembourg,599449
LU,2020-07-11,Cases,366,Luxembourg,599449
LU,2020-07-18,Cases,641,Luxembourg,599449
LU,2020-07-25,Cases,706,Luxembourg,599449
LU,2020-08-01,Cases,604,Luxembourg,599449
LU,2020-08-08,Cases,376,Luxembourg,599449
LU,2020-08-15,Cases,270,Luxembourg,599449
LU,2020-08-22,Cases,323,Luxembourg,599449
LU,2020-08-29,Cases,-1137,Luxembourg,599449
LU,2020-09-05,Cases,271,Luxembourg,599449
LU,2020-09-12,Cases,263,Luxembourg,599449
LU,2020-09-19,Cases,559,Luxembourg,599449
LU,2020-09-26,Cases,515,Luxembourg,599449
LU,2020-10-03,Cases,476,Luxembourg,599449
LU,2020-10-10,Cases,805,Luxembourg,599449
LU,2020-10-17,Cases,957,Luxembourg,599449
LU,2020-10-24,Cases,2380,Luxembourg,599449
LU,2020-10-31,Cases,4283,Luxembourg,599449
LU,2020-11-07,Cases,4672,Luxembourg,599449
LU,2020-11-14,Cases,4125,Luxembourg,599449
LU,2020-11-21,Cases,3831,Luxembourg,599449
LU,2020-11-28,Cases,3647,Luxembourg,599449
LU,2020-12-05,Cases,3608,Luxembourg,599449
LU,2020-12-12,Cases,3738,Luxembourg,599449
LU,2020-12-19,Cases,2973,Luxembourg,599449
LU,2020-12-26,Cases,1481,Luxembourg,599449
LU,2021-01-02,Cases,1206,Luxembourg,599449
LU,2021-01-09,Cases,1329,Luxembourg,599449
LU,2021-01-16,Cases,886,Luxembourg,599449
LU,2021-01-23,Cases,808,Luxembourg,599449
LU,2021-01-30,Cases,950,Luxembourg,599449
LU,2021-02-06,Cases,1124,Luxembourg,599449
LU,2021-02-13,Cases,1027,Luxembourg,599449
LU,2021-02-20,Cases,1243,Luxembourg,599449
LU,2021-02-27,Cases,1328,Luxembourg,599449
LU,2021-03-06,Cases,1186,Luxembourg,599449
LU,2021-03-13,Cases,1207,Luxembourg,599449
LU,2021-03-20,Cases,1452,Luxembourg,599449
LU,2021-03-27,Cases,1510,Luxembourg,599449
LU,2021-04-03,Cases,1640,Luxembourg,599449
LU,2021-04-10,Cases,1362,Luxembourg,599449
LU,2021-04-17,Cases,1279,Luxembourg,599449
LU,2021-04-24,Cases,1261,Luxembourg,599449
LU,2021-05-01,Cases,1198,Luxembourg,599449
LU,2021-05-08,Cases,948,Luxembourg,599449
LU,2021-05-15,Cases,769,Luxembourg,599449
LU,2021-05-22,Cases,623,Luxembourg,599449
LU,2021-05-29,Cases,285,Luxembourg,599449
LU,2021-06-05,Cases,352,Luxembourg,599449
LU,2021-06-12,Cases,224,Luxembourg,599449
LU,2021-06-19,Cases,110,Luxembourg,599449
LU,2021-06-26,Cases,84,Luxembourg,599449
LU,2021-07-03,Cases,431,Luxembourg,599449
LU,2021-07-10,Cases,979,Luxembourg,599449
LU,2021-07-17,Cases,749,Luxembourg,599449
LU,2021-07-24,Cases,653,Luxembourg,599449
LU,2021-07-31,Cases,458,Luxembourg,599449
LU,2021-08-07,Cases,392,Luxembourg,599449
LU,2021-08-14,Cases,333,Luxembourg,599449
LU,2021-08-21,Cases,390,Luxembourg,599449
LU,2021-08-28,Cases,532,Luxembourg,599449
LU,2021-09-04,Cases,585,Luxembourg,599449
LU,2021-09-11,Cases,530,Luxembourg,599449
LU,2021-09-18,Cases,557,Luxembourg,599449
LU,2021-09-25,Cases,573,Luxembourg,599449
LU,2021-10-02,Cases,564,Luxembourg,599449
LU,2021-10-09,Cases,692,Luxembourg,599449
LU,2021-10-16,Cases,702,Luxembourg,599449
LU,2021-10-23,Cases,883,Luxembourg,599449
LV,2020-01-25,Cases,0,Latvia,1940740
LV,2020-02-01,Cases,0,Latvia,1940740
LV,2020-02-08,Cases,0,Latvia,1940740
LV,2020-02-15,Cases,0,Latvia,1940740
LV,2020-02-22,Cases,0,Latvia,1940740
LV,2020-02-29,Cases,0,Latvia,1940740
LV,2020-03-07,Cases,1,Latvia,1940740
LV,2020-03-14,Cases,25,Latvia,1940740
LV,2020-03-21,Cases,98,Latvia,1940740
LV,2020-03-28,Cases,181,Latvia,1940740
LV,2020-04-04,Cases,204,Latvia,1940740
LV,2020-04-11,Cases,121,Latvia,1940740
LV,2020-04-18,Cases,82,Latvia,1940740
LV,2020-04-25,Cases,92,Latvia,1940740
LV,2020-05-02,Cases,67,Latvia,1940740
LV,2020-05-09,Cases,59,Latvia,1940740
LV,2020-05-16,Cases,67,Latvia,1940740
LV,2020-05-23,Cases,49,Latvia,1940740
LV,2020-05-30,Cases,19,Latvia,1940740
LV,2020-06-06,Cases,21,Latvia,1940740
LV,2020-06-13,Cases,11,Latvia,1940740
LV,2020-06-20,Cases,14,Latvia,1940740
LV,2020-06-27,Cases,4,Latvia,1940740
LV,2020-07-04,Cases,8,Latvia,1940740
LV,2020-07-11,Cases,50,Latvia,1940740
LV,2020-07-18,Cases,16,Latvia,1940740
LV,2020-07-25,Cases,17,Latvia,1940740
LV,2020-08-01,Cases,32,Latvia,1940740
LV,2020-08-08,Cases,50,Latvia,1940740
LV,2020-08-15,Cases,27,Latvia,1940740
LV,2020-08-22,Cases,18,Latvia,1940740
LV,2020-08-29,Cases,48,Latvia,1940740
LV,2020-09-05,Cases,44,Latvia,1940740
LV,2020-09-12,Cases,39,Latvia,1940740
LV,2020-09-19,Cases,51,Latvia,1940740
LV,2020-09-26,Cases,139,Latvia,1940740
LV,2020-10-03,Cases,365,Latvia,1940740
LV,2020-10-10,Cases,577,Latvia,1940740
LV,2020-10-17,Cases,796,Latvia,1940740
LV,2020-10-24,Cases,1075,Latvia,1940740
LV,2020-10-31,Cases,1427,Latvia,1940740
LV,2020-11-07,Cases,1986,Latvia,1940740
LV,2020-11-14,Cases,2351,Latvia,1940740
LV,2020-11-21,Cases,2513,Latvia,1940740
LV,2020-11-28,Cases,3817,Latvia,1940740
LV,2020-12-05,Cases,4226,Latvia,1940740
LV,2020-12-12,Cases,4259,Latvia,1940740
LV,2020-12-19,Cases,5251,Latvia,1940740
LV,2020-12-26,Cases,5522,Latvia,1940740
LV,2021-01-02,Cases,6110,Latvia,1940740
LV,2021-01-09,Cases,7023,Latvia,1940740
LV,2021-01-16,Cases,6145,Latvia,1940740
LV,2021-01-23,Cases,5399,Latvia,1940740
LV,2021-01-30,Cases,5212,Latvia,1940740
LV,2021-02-06,Cases,5612,Latvia,1940740
LV,2021-02-13,Cases,4962,Latvia,1940740
LV,2021-02-20,Cases,4827,Latvia,1940740
LV,2021-02-27,Cases,4701,Latvia,1940740
LV,2021-03-06,Cases,4199,Latvia,1940740
LV,2021-03-13,Cases,3475,Latvia,1940740
LV,2021-03-20,Cases,3665,Latvia,1940740
LV,2021-03-27,Cases,3567,Latvia,1940740
LV,2021-04-03,Cases,3151,Latvia,1940740
LV,2021-04-10,Cases,3373,Latvia,1940740
LV,2021-04-17,Cases,3757,Latvia,1940740
LV,2021-04-24,Cases,3958,Latvia,1940740
LV,2021-05-01,Cases,4415,Latvia,1940740
LV,2021-05-08,Cases,3961,Latvia,1940740
LV,2021-05-15,Cases,4266,Latvia,1940740
LV,2021-05-22,Cases,3115,Latvia,1940740
LV,2021-05-29,Cases,2206,Latvia,1940740
LV,2021-06-05,Cases,1759,Latvia,1940740
LV,2021-06-12,Cases,1263,Latvia,1940740
LV,2021-06-19,Cases,796,Latvia,1940740
LV,2021-06-26,Cases,433,Latvia,1940740
LV,2021-07-03,Cases,431,Latvia,1940740
LV,2021-07-10,Cases,263,Latvia,1940740
LV,2021-07-17,Cases,263,Latvia,1940740
LV,2021-07-24,Cases,299,Latvia,1940740
LV,2021-07-31,Cases,438,Latvia,1940740
LV,2021-08-07,Cases,484,Latvia,1940740
LV,2021-08-14,Cases,702,Latvia,1940740
LV,2021-08-21,Cases,895,Latvia,1940740
LV,2021-08-28,Cases,1179,Latvia,1940740
LV,2021-09-04,Cases,2037,Latvia,1940740
LV,2021-09-11,Cases,2640,Latvia,1940740
LV,2021-09-18,Cases,3356,Latvia,1940740
LV,2021-09-25,Cases,4063,Latvia,1940740
LV,2021-10-02,Cases,6389,Latvia,1940740
LV,2021-10-09,Cases,9309,Latvia,1940740
LV,2021-10-16,Cases,13322,Latvia,1940740
LV,2021-10-23,Cases,17082,Latvia,1940740
MT,2020-01-25,Cases,0,Malta,465292
MT,2020-02-01,Cases,0,Malta,465292
MT,2020-02-08,Cases,0,Malta,465292
MT,2020-02-15,Cases,0,Malta,465292
MT,2020-02-22,Cases,0,Malta,465292
MT,2020-02-29,Cases,0,Malta,465292
MT,2020-03-07,Cases,3,Malta,465292
MT,2020-03-14,Cases,15,Malta,465292
MT,2020-03-21,Cases,55,Malta,465292
MT,2020-03-28,Cases,76,Malta,465292
MT,2020-04-04,Cases,64,Malta,465292
MT,2020-04-11,Cases,157,Malta,465292
MT,2020-04-18,Cases,56,Malta,465292
MT,2020-04-25,Cases,22,Malta,465292
MT,2020-05-02,Cases,20,Malta,465292
MT,2020-05-09,Cases,22,Malta,465292
MT,2020-05-16,Cases,56,Malta,465292
MT,2020-05-23,Cases,63,Malta,465292
MT,2020-05-30,Cases,9,Malta,465292
MT,2020-06-06,Cases,9,Malta,465292
MT,2020-06-13,Cases,19,Malta,465292
MT,2020-06-20,Cases,18,Malta,465292
MT,2020-06-27,Cases,6,Malta,465292
MT,2020-07-04,Cases,2,Malta,465292
MT,2020-07-11,Cases,2,Malta,465292
MT,2020-07-18,Cases,1,Malta,465292
MT,2020-07-25,Cases,11,Malta,465292
MT,2020-08-01,Cases,159,Malta,465292
MT,2020-08-08,Cases,190,Malta,465292
MT,2020-08-15,Cases,313,Malta,465292
MT,2020-08-22,Cases,229,Malta,465292
MT,2020-08-29,Cases,270,Malta,465292
MT,2020-09-05,Cases,167,Malta,465292
MT,2020-09-12,Cases,260,Malta,465292
MT,2020-09-19,Cases,425,Malta,465292
MT,2020-09-26,Cases,259,Malta,465292
MT,2020-10-03,Cases,246,Malta,465292
MT,2020-10-10,Cases,477,Malta,465292
MT,2020-10-17,Cases,805,Malta,465292
MT,2020-10-24,Cases,887,Malta,465292
MT,2020-10-31,Cases,669,Malta,465292
MT,2020-11-07,Cases,997,Malta,465292
MT,2020-11-14,Cases,878,Malta,465292
MT,2020-11-21,Cases,905,Malta,465292
MT,2020-11-28,Cases,787,Malta,465292
MT,2020-12-05,Cases,814,Malta,465292
MT,2020-12-12,Cases,678,Malta,465292
MT,2020-12-19,Cases,520,Malta,465292
MT,2020-12-26,Cases,620,Malta,465292
MT,2021-01-02,Cases,756,Malta,465292
MT,2021-01-09,Cases,1215,Malta,465292
MT,2021-01-16,Cases,1235,Malta,465292
MT,2021-01-23,Cases,1095,Malta,465292
MT,2021-01-30,Cases,1179,Malta,465292
MT,2021-02-06,Cases,855,Malta,465292
MT,2021-02-13,Cases,1075,Malta,465292
MT,2021-02-20,Cases,1111,Malta,465292
MT,2021-02-27,Cases,1457,Malta,465292
MT,2021-03-06,Cases,1997,Malta,465292
MT,2021-03-13,Cases,2051,Malta,465292
MT,2021-03-20,Cases,1637,Malta,465292
MT,2021-03-27,Cases,904,Malta,465292
MT,2021-04-03,Cases,381,Malta,465292
MT,2021-04-10,Cases,359,Malta,465292
MT,2021-04-17,Cases,379,Malta,465292
MT,2021-04-24,Cases,222,Malta,465292
MT,2021-05-01,Cases,158,Malta,465292
MT,2021-05-08,Cases,131,Malta,465292
MT,2021-05-15,Cases,40,Malta,465292
MT,2021-05-22,Cases,21,Malta,465292
MT,2021-05-29,Cases,30,Malta,465292
MT,2021-06-05,Cases,39,Malta,465292
MT,2021-06-12,Cases,13,Malta,465292
MT,2021-06-19,Cases,7,Malta,465292
MT,2021-06-26,Cases,18,Malta,465292
MT,2021-07-03,Cases,34,Malta,465292
MT,2021-07-10,Cases,320,Malta,465292
MT,2021-07-17,Cases,1315,Malta,465292
MT,2021-07-24,Cases,1266,Malta,465292
MT,2021-07-31,Cases,754,Malta,465292
MT,2021-08-07,Cases,492,Malta,465292
MT,2021-08-14,Cases,499,Malta,465292
MT,2021-08-21,Cases,435,Malta,465292
MT,2021-08-28,Cases,318,Malta,465292
MT,2021-09-04,Cases,387,Malta,465292
MT,2021-09-11,Cases,282,Malta,465292
MT,2021-09-18,Cases,244,Malta,465292
MT,2021-09-25,Cases,125,Malta,465292
MT,2021-10-02,Cases,110,Malta,465292
MT,2021-10-09,Cases,136,Malta,465292
MT,2021-10-16,Cases,122,Malta,465292
MT,2021-10-23,Cases,94,Malta,465292
NL,2020-01-25,Cases,0,Netherlands,17132854
NL,2020-02-01,Cases,0,Netherlands,17132854
NL,2020-02-08,Cases,0,Netherlands,17132854
NL,2020-02-15,Cases,0,Netherlands,17132854
NL,2020-02-22,Cases,0,Netherlands,17132854
NL,2020-02-29,Cases,6,Netherlands,17132854
NL,2020-03-07,Cases,182,Netherlands,17132854
NL,2020-03-14,Cases,771,Netherlands,17132854
NL,2020-03-21,Cases,2672,Netherlands,17132854
NL,2020-03-28,Cases,6131,Netherlands,17132854
NL,2020-04-04,Cases,6865,Netherlands,17132854
NL,2020-04-11,Cases,7786,Netherlands,17132854
NL,2020-04-18,Cases,7176,Netherlands,17132854
NL,2020-04-25,Cases,5601,Netherlands,17132854
NL,2020-05-02,Cases,3046,Netherlands,17132854
NL,2020-05-09,Cases,2146,Netherlands,17132854
NL,2020-05-16,Cases,1488,Netherlands,17132854
NL,2020-05-23,Cases,1194,Netherlands,17132854
NL,2020-05-30,Cases,1193,Netherlands,17132854
NL,2020-06-06,Cases,1078,Netherlands,17132854
NL,2020-06-13,Cases,1305,Netherlands,17132854
NL,2020-06-20,Cases,862,Netherlands,17132854
NL,2020-06-27,Cases,572,Netherlands,17132854
NL,2020-07-04,Cases,474,Netherlands,17132854
NL,2020-07-11,Cases,373,Netherlands,17132854
NL,2020-07-18,Cases,660,Netherlands,17132854
NL,2020-07-25,Cases,1151,Netherlands,17132854
NL,2020-08-01,Cases,2000,Netherlands,17132854
NL,2020-08-08,Cases,3255,Netherlands,17132854
NL,2020-08-15,Cases,4508,Netherlands,17132854
NL,2020-08-22,Cases,3602,Netherlands,17132854
NL,2020-08-29,Cases,3535,Netherlands,17132854
NL,2020-09-05,Cases,4230,Netherlands,17132854
NL,2020-09-12,Cases,7150,Netherlands,17132854
NL,2020-09-19,Cases,10922,Netherlands,17132854
NL,2020-09-26,Cases,16697,Netherlands,17132854
NL,2020-10-03,Cases,23258,Netherlands,17132854
NL,2020-10-10,Cases,36391,Netherlands,17132854
NL,2020-10-17,Cases,51772,Netherlands,17132854
NL,2020-10-24,Cases,61000,Netherlands,17132854
NL,2020-10-31,Cases,70126,Netherlands,17132854
NL,2020-11-07,Cases,53223,Netherlands,17132854
NL,2020-11-14,Cases,38057,Netherlands,17132854
NL,2020-11-21,Cases,36802,Netherlands,17132854
NL,2020-11-28,Cases,34065,Netherlands,17132854
NL,2020-12-05,Cases,37120,Netherlands,17132854
NL,2020-12-12,Cases,53158,Netherlands,17132854
NL,2020-12-19,Cases,73070,Netherlands,17132854
NL,2020-12-26,Cases,77232,Netherlands,17132854
NL,2021-01-02,Cases,59860,Netherlands,17132854
NL,2021-01-09,Cases,52470,Netherlands,17132854
NL,2021-01-16,Cases,40721,Netherlands,17132854
NL,2021-01-23,Cases,37086,Netherlands,17132854
NL,2021-01-30,Cases,30733,Netherlands,17132854
NL,2021-02-06,Cases,27051,Netherlands,17132854
NL,2021-02-13,Cases,24011,Netherlands,17132854
NL,2021-02-20,Cases,26128,Netherlands,17132854
NL,2021-02-27,Cases,32056,Netherlands,17132854
NL,2021-03-06,Cases,31528,Netherlands,17132854
NL,2021-03-13,Cases,35669,Netherlands,17132854
NL,2021-03-20,Cases,43362,Netherlands,17132854
NL,2021-03-27,Cases,50427,Netherlands,17132854
NL,2021-04-03,Cases,50317,Netherlands,17132854
NL,2021-04-10,Cases,47123,Netherlands,17132854
NL,2021-04-17,Cases,52881,Netherlands,17132854
NL,2021-04-24,Cases,57796,Netherlands,17132854
NL,2021-05-01,Cases,48983,Netherlands,17132854
NL,2021-05-08,Cases,51362,Netherlands,17132854
NL,2021-05-15,Cases,40259,Netherlands,17132854
NL,2021-05-22,Cases,29082,Netherlands,17132854
NL,2021-05-29,Cases,21889,Netherlands,17132854
NL,2021-06-05,Cases,16821,Netherlands,17132854
NL,2021-06-12,Cases,10183,Netherlands,17132854
NL,2021-06-19,Cases,6579,Netherlands,17132854
NL,2021-06-26,Cases,4491,Netherlands,17132854
NL,2021-07-03,Cases,5118,Netherlands,17132854
NL,2021-07-10,Cases,31229,Netherlands,17132854
NL,2021-07-17,Cases,69315,Netherlands,17132854
NL,2021-07-24,Cases,50502,Netherlands,17132854
NL,2021-07-31,Cases,26574,Netherlands,17132854
NL,2021-08-07,Cases,18002,Netherlands,17132854
NL,2021-08-14,Cases,16134,Netherlands,17132854
NL,2021-08-21,Cases,16669,Netherlands,17132854
NL,2021-08-28,Cases,17967,Netherlands,17132854
NL,2021-09-04,Cases,17603,Netherlands,17132854
NL,2021-09-11,Cases,16946,Netherlands,17132854
NL,2021-09-18,Cases,14420,Netherlands,17132854
NL,2021-09-25,Cases,11649,Netherlands,17132854
NL,2021-10-02,Cases,11520,Netherlands,17132854
NL,2021-10-09,Cases,15012,Netherlands,17132854
NL,2021-10-16,Cases,22606,Netherlands,17132854
NL,2021-10-23,Cases,32234,Netherlands,17132854
NO,2020-01-25,Cases,0,Norway,5282223
NO,2020-02-01,Cases,0,Norway,5282223
NO,2020-02-08,Cases,0,Norway,5282223
NO,2020-02-15,Cases,0,Norway,5282223
NO,2020-02-22,Cases,0,Norway,5282223
NO,2020-02-29,Cases,15,Norway,5282223
NO,2020-03-07,Cases,132,Norway,5282223
NO,2020-03-14,Cases,943,Norway,5282223
NO,2020-03-21,Cases,1028,Norway,5282223
NO,2020-03-28,Cases,1897,Norway,5282223
NO,2020-04-04,Cases,1535,Norway,5282223
NO,2020-04-11,Cases,859,Norway,5282223
NO,2020-04-18,Cases,627,Norway,5282223
NO,2020-04-25,Cases,463,Norway,5282223
NO,2020-05-02,Cases,310,Norway,5282223
NO,2020-05-09,Cases,290,Norway,5282223
NO,2020-05-16,Cases,138,Norway,5282223
NO,2020-05-23,Cases,109,Norway,5282223
NO,2020-05-30,Cases,91,Norway,5282223
NO,2020-06-06,Cases,94,Norway,5282223
NO,2020-06-13,Cases,97,Norway,5282223
NO,2020-06-20,Cases,114,Norway,5282223
NO,2020-06-27,Cases,104,Norway,5282223
NO,2020-07-04,Cases,80,Norway,5282223
NO,2020-07-11,Cases,51,Norway,5282223
NO,2020-07-18,Cases,51,Norway,5282223
NO,2020-07-25,Cases,83,Norway,5282223
NO,2020-08-01,Cases,142,Norway,5282223
NO,2020-08-08,Cases,346,Norway,5282223
NO,2020-08-15,Cases,366,Norway,5282223
NO,2020-08-22,Cases,334,Norway,5282223
NO,2020-08-29,Cases,312,Norway,5282223
NO,2020-09-05,Cases,685,Norway,5282223
NO,2020-09-12,Cases,783,Norway,5282223
NO,2020-09-19,Cases,779,Norway,5282223
NO,2020-09-26,Cases,769,Norway,5282223
NO,2020-10-03,Cases,735,Norway,5282223
NO,2020-10-10,Cases,1104,Norway,5282223
NO,2020-10-17,Cases,903,Norway,5282223
NO,2020-10-24,Cases,1380,Norway,5282223
NO,2020-10-31,Cases,2582,Norway,5282223
NO,2020-11-07,Cases,3912,Norway,5282223
NO,2020-11-14,Cases,4191,Norway,5282223
NO,2020-11-21,Cases,3918,Norway,5282223
NO,2020-11-28,Cases,3194,Norway,5282223
NO,2020-12-05,Cases,2527,Norway,5282223
NO,2020-12-12,Cases,2730,Norway,5282223
NO,2020-12-19,Cases,2779,Norway,5282223
NO,2020-12-26,Cases,3096,Norway,5282223
NO,2021-01-02,Cases,3588,Norway,5282223
NO,2021-01-09,Cases,4653,Norway,5282223
NO,2021-01-16,Cases,3526,Norway,5282223
NO,2021-01-23,Cases,2358,Norway,5282223
NO,2021-01-30,Cases,1990,Norway,5282223
NO,2021-02-06,Cases,1860,Norway,5282223
NO,2021-02-13,Cases,1739,Norway,5282223
NO,2021-02-20,Cases,1923,Norway,5282223
NO,2021-02-27,Cases,2511,Norway,5282223
NO,2021-03-06,Cases,3720,Norway,5282223
NO,2021-03-13,Cases,5254,Norway,5282223
NO,2021-03-20,Cases,6562,Norway,5282223
NO,2021-03-27,Cases,6107,Norway,5282223
NO,2021-04-03,Cases,5633,Norway,5282223
NO,2021-04-10,Cases,4872,Norway,5282223
NO,2021-04-17,Cases,4170,Norway,5282223
NO,2021-04-24,Cases,3246,Norway,5282223
NO,2021-05-01,Cases,2869,Norway,5282223
NO,2021-05-08,Cases,2875,Norway,5282223
NO,2021-05-15,Cases,2918,Norway,5282223
NO,2021-05-22,Cases,2911,Norway,5282223
NO,2021-05-29,Cases,2692,Norway,5282223
NO,2021-06-05,Cases,2034,Norway,5282223
NO,2021-06-12,Cases,1297,Norway,5282223
NO,2021-06-19,Cases,1239,Norway,5282223
NO,2021-06-26,Cases,1266,Norway,5282223
NO,2021-07-03,Cases,1370,Norway,5282223
NO,2021-07-10,Cases,1239,Norway,5282223
NO,2021-07-17,Cases,1130,Norway,5282223
NO,2021-07-24,Cases,1401,Norway,5282223
NO,2021-07-31,Cases,1996,Norway,5282223
NO,2021-08-07,Cases,2839,Norway,5282223
NO,2021-08-14,Cases,3569,Norway,5282223
NO,2021-08-21,Cases,4020,Norway,5282223
NO,2021-08-28,Cases,8078,Norway,5282223
NO,2021-09-04,Cases,10067,Norway,5282223
NO,2021-09-11,Cases,9289,Norway,5282223
NO,2021-09-18,Cases,6276,Norway,5282223
NO,2021-09-25,Cases,4789,Norway,5282223
NO,2021-10-02,Cases,3670,Norway,5282223
NO,2021-10-09,Cases,3051,Norway,5282223
NO,2021-10-16,Cases,2867,Norway,5282223
NO,2021-10-23,Cases,3951,Norway,5282223
PL,2020-01-25,Cases,0,Poland,37975841
PL,2020-02-01,Cases,0,Poland,37975841
PL,2020-02-08,Cases,0,Poland,37975841
PL,2020-02-15,Cases,0,Poland,37975841
PL,2020-02-22,Cases,0,Poland,37975841
PL,2020-02-29,Cases,0,Poland,37975841
PL,2020-03-07,Cases,5,Poland,37975841
PL,2020-03-14,Cases,98,Poland,37975841
PL,2020-03-21,Cases,433,Poland,37975841
PL,2020-03-28,Cases,1102,Poland,37975841
PL,2020-04-04,Cases,1989,Poland,37975841
PL,2020-04-11,Cases,2729,Poland,37975841
PL,2020-04-18,Cases,2386,Poland,37975841
PL,2020-04-25,Cases,2531,Poland,37975841
PL,2020-05-02,Cases,2102,Poland,37975841
PL,2020-05-09,Cases,2276,Poland,37975841
PL,2020-05-16,Cases,2606,Poland,37975841
PL,2020-05-23,Cases,2674,Poland,37975841
PL,2020-05-30,Cases,2640,Poland,37975841
PL,2020-06-06,Cases,2415,Poland,37975841
PL,2020-06-13,Cases,3031,Poland,37975841
PL,2020-06-20,Cases,2603,Poland,37975841
PL,2020-06-27,Cases,2094,Poland,37975841
PL,2020-07-04,Cases,2005,Poland,37975841
PL,2020-07-11,Cases,1802,Poland,37975841
PL,2020-07-18,Cases,2225,Poland,37975841
PL,2020-07-25,Cases,2876,Poland,37975841
PL,2020-08-01,Cases,3724,Poland,37975841
PL,2020-08-08,Cases,4821,Poland,37975841
PL,2020-08-15,Cases,4923,Poland,37975841
PL,2020-08-22,Cases,5091,Poland,37975841
PL,2020-08-29,Cases,5058,Poland,37975841
PL,2020-09-05,Cases,4148,Poland,37975841
PL,2020-09-12,Cases,3263,Poland,37975841
PL,2020-09-19,Cases,4680,Poland,37975841
PL,2020-09-26,Cases,7650,Poland,37975841
PL,2020-10-03,Cases,12160,Poland,37975841
PL,2020-10-10,Cases,23498,Poland,37975841
PL,2020-10-17,Cases,45592,Poland,37975841
PL,2020-10-24,Cases,74716,Poland,37975841
PL,2020-10-31,Cases,120785,Poland,37975841
PL,2020-11-07,Cases,158909,Poland,37975841
PL,2020-11-14,Cases,169478,Poland,37975841
PL,2020-11-21,Cases,152357,Poland,37975841
PL,2020-11-28,Cases,130118,Poland,37975841
PL,2020-12-05,Cases,80680,Poland,37975841
PL,2020-12-12,Cases,72427,Poland,37975841
PL,2020-12-19,Cases,67410,Poland,37975841
PL,2020-12-26,Cases,59847,Poland,37975841
PL,2021-01-02,Cases,58823,Poland,37975841
PL,2021-01-09,Cases,63609,Poland,37975841
PL,2021-01-16,Cases,53223,Poland,37975841
PL,2021-01-23,Cases,41267,Poland,37975841
PL,2021-01-30,Cases,37795,Poland,37975841
PL,2021-02-06,Cases,36856,Poland,37975841
PL,2021-02-13,Cases,38091,Poland,37975841
PL,2021-02-20,Cases,48106,Poland,37975841
PL,2021-02-27,Cases,65158,Poland,37975841
PL,2021-03-06,Cases,84460,Poland,37975841
PL,2021-03-13,Cases,108015,Poland,37975841
PL,2021-03-20,Cases,147340,Poland,37975841
PL,2021-03-27,Cases,185025,Poland,37975841
PL,2021-04-03,Cases,193859,Poland,37975841
PL,2021-04-10,Cases,137314,Poland,37975841
PL,2021-04-17,Cases,122976,Poland,37975841
PL,2021-04-24,Cases,75758,Poland,37975841
PL,2021-05-01,Cases,46985,Poland,37975841
PL,2021-05-08,Cases,30579,Poland,37975841
PL,2021-05-15,Cases,22715,Poland,37975841
PL,2021-05-22,Cases,12635,Poland,37975841
PL,2021-05-29,Cases,6825,Poland,37975841
PL,2021-06-05,Cases,3453,Poland,37975841
PL,2021-06-12,Cases,2419,Poland,37975841
PL,2021-06-19,Cases,1391,Poland,37975841
